Sid	Symbol	Splice_type	Exons	Start_exon	End_exon	N.lineage	Anova.p (lineage subtype)	Anova.p (molecular subtype)	Num.mRNA	Cor.mRNA	Num.protein	Cor.protein	N.drug	Cor.drug
ZDHHC20_ES_12_11_13.1	ZDHHC20	ES	12	11	13.1	50	0.748948988324375	0.169891033327175	51	-0.259598633519688	29	-0.0108374384236453	24	0.714782608695652
ZDHHC20_ES_14_13.2_15	ZDHHC20	ES	14	13.2	15	50	0.0415527378932215	0.0390194349508	51	-0.108690241888494	29	0.0467980295566502	26	0.716239316239316
ZDHHC3_ES_7_6_8	ZDHHC3	ES	7	6	8	50	0.0304774726512546	0.286562161566901	51	0.0470588235294118	23	0.179841897233202	26	-0.701880341880342
ZDHHC4_AD_1.2:1.3_1.1_2.2	ZDHHC4	AD	1.2:1.3	1.1	2.2	50	0.652867527467931	0.173494535056207	51	0.482939634523889	12	0.41958041958042	26	0.753162393162393
ZDHHC4_AD_2.3_2.2_3	ZDHHC4	AD	2.3	2.2	3	50	0.77216500926488	0.478926622139654	51	0.353335334967239	12	-0.125874125874126	26	0.682735042735043
ZDHHC7_ES_4_3_5	ZDHHC7	ES	4	3	5	50	0.0170581024009455	0.295125064483889	51	0.348506787330317	13	-0.60989010989011	26	-0.706666666666667
ZFAND1_ES_3_2_4	ZFAND1	ES	3	2	4	50	0.0976514517296269	0.790922919393432	51	-0.0102262443438914	25	0.148461538461538	26	0.745641025641026
ZFAND1_ES_7_6_8.1	ZFAND1	ES	7	6	8.1	50	0.0514934816159	0.463876345751975	51	0.00968347700422055	25	-0.216153846153846	24	0.655652173913043
ZFAND2B_RI_4.10_4.9_4.11	ZFAND2B	RI	4.10	4.9	4.11	50	0.00242490450647652	0.00359732927447072	51	-0.147563238306651	25	-0.113076923076923	26	-0.657435897435897
ZFAND3_ES_4_3_5	ZFAND3	ES	4	3	5	50	0.943032813684333	0.496933902085335	51	-0.245339366515837	28	0.226600985221675	25	0.789230769230769
ZFAND6_AA_7.1_6_7.2	ZFAND6	AA	7.1	6	7.2	50	0.0566227859709572	0.484959749315074	51	-0.274395348381278	30	0.159065628476085	26	0.736752136752137
ZFAND6_ES_4_1_6	ZFAND6	ES	4	1	6	50	0.164326354179474	0.6121864118117	51	-0.101447963800905	30	0.0531701890989989	26	0.633504273504274
ZFAT_ES_14_13_15	ZFAT	ES	14	13	15	50	0.870763754980805	0.477519436487219	51	-0.113774784579603	NA	NA	26	-0.696057804451408
ZFC3H1_RI_32.2_32.1_32.3	ZFC3H1	RI	32.2	32.1	32.3	50	0.136937289893103	0.191456283910306	51	0.477759175112427	30	-0.0763070077864294	26	0.71965811965812
ZFHX4_AA_3.1_2_3.2	ZFHX4	AA	3.1	2	3.2	50	0.171200828296802	0.0253487209291193	51	0.618152602219411	20	0.14194939118316	26	-0.737972105355499
ZFP42_ES_2_1_3	ZFP42	ES	2	1	3	50	0.831134102223337	0.657749599304725	33	0.468849967183022	NA	NA	15	-0.803709753013243
ZFP64_ES_3_2.2_4	ZFP64	ES	3	2.2	4	50	0.469780152921053	0.13697887305544	51	-0.25976964737518	16	0.0117647058823529	26	0.667464533605403
ZFP90_AD_1.2_1.1_2.2	ZFP90	AD	1.2	1.1	2.2	50	0.358594822404248	0.631423581638434	51	0.0760977509127693	NA	NA	26	0.553776294588734
ZFP90_AD_1.2:1.3:1.4_1.1_2.2	ZFP90	AD	1.2:1.3:1.4	1.1	2.2	50	0.0738313484864534	0.426105852793284	51	0.152541588704964	NA	NA	26	-0.649167441877675
ZFPM2_ES_9:10_8.2_11	ZFPM2	ES	9:10	8.2	11	50	0.658312120168602	0.352652283774864	48	0.341892505731833	NA	NA	25	-0.703697651420967
ZFX_ES_4_3_5	ZFX	ES	4	3	5	50	0.880091476175593	0.997445436506897	51	-0.117383532849016	29	0.0142857142857143	26	-0.72034188034188
ZFX_ES_6_5_7	ZFX	ES	6	5	7	50	0.432280353259933	0.976957962041695	51	-0.0806860350179039	29	0.02242207865352	26	-0.687756538168752
ZFYVE19_ES_8_7_9	ZFYVE19	ES	8	7	9	50	0.285185564302165	0.138261184393771	51	0.160505000226255	30	0.273414905450501	25	0.708213131007985
ZFYVE21_ES_6.1_5_7	ZFYVE21	ES	6.1	5	7	50	0.237658378215767	0.106407860920737	51	0.00660648431129065	23	-0.1699604743083	25	-0.766923076923077
ZHX1_AD_2.2_2.1_3	ZHX1	AD	2.2	2.1	3	50	0.221630251865038	0.312968977396991	51	-0.0266527897462795	30	0.122135706340378	26	0.710890760945509
ZHX1_ES_4_3_5	ZHX1	ES	4	3	5	50	0.844399678847962	2.24343163049163e-05	47	0.301110083256244	29	0.138423645320197	24	0.736521739130435
ZIK1_ES_2_1.1_3	ZIK1	ES	2	1.1	3	50	0.395979458838901	0.214501975421362	46	0.664272167846907	NA	NA	19	0.756724242341534
ZKSCAN7_AA_6.1_5_6.2	ZKSCAN7	AA	6.1	5	6.2	50	0.458724212846106	0.327257885374196	47	0.60607907233045	NA	NA	24	0.648038252600422
ZMIZ1_ES_24_23_25	ZMIZ1	ES	24	23	25	50	0.666917572778093	0.548139436933834	51	0.312036199095023	30	0.215572858731924	26	-0.626666666666666
ZMIZ2_AA_5.1:5.2_4_5.3	ZMIZ2	AA	5.1:5.2	4	5.3	50	0.0688770949783275	0.135136542775061	51	0.125067873303167	24	0.414782608695652	24	-0.733043478260869
ZMIZ2_ES_9_8_10	ZMIZ2	ES	9	8	10	50	0.492957307477705	0.325742645560871	51	-0.0152941176470588	24	-0.10695652173913	24	-0.641739130434783
ZMYM1_ES_2_1_3	ZMYM1	ES	2	1	3	50	0.131420353767498	0.141784284212984	51	-0.0584321550221253	24	0.072205313485705	24	-0.680730816898363
ZMYM2_RI_4.2_4.1_4.3	ZMYM2	RI	4.2	4.1	4.3	50	0.488990621637338	0.596093178901613	51	0.116294855089878	30	0.0380422691879867	26	-0.655384615384615
ZMYM4_ES_3:4:5_2_6	ZMYM4	ES	3:4:5	2	6	50	0.753849822974026	0.60080449584376	41	0.188335729086701	26	0.137777777777778	22	0.770750988142292
ZMYM5_ES_5_4_6.1	ZMYM5	ES	5	4	6.1	50	0.162524784516064	0.845039083871489	50	0.0656438330041072	6	-0.6	26	-0.695042735042735
ZMYND11_ES_7_6_8	ZMYND11	ES	7	6	8	50	0.0555569299748	0.160664176679999	51	0.0243438914027149	29	-0.255665024630542	26	0.718974358974359
ZMYND8_AD_19.2_19.1_20	ZMYND8	AD	19.2	19.1	20	50	0.121811471550514	0.002851291733242	51	0.000452488687782805	30	0.218242491657397	26	-0.685470085470085
ZMYND8_ES_26_25_27	ZMYND8	ES	26	25	27	50	0.558157288423261	0.331254304370097	51	-0.136923076923077	30	0.249388209121246	26	0.658119658119658
ZNF107_ES_2.2_1_4	ZNF107	ES	2.2	1	4	50	0.382104493499649	0.815054270959116	50	0.163661248533718	NA	NA	26	-0.652649572649573
ZNF107_ES_2.2:3.2_1_4	ZNF107	ES	2.2:3.2	1	4	50	0.0599891557239592	0.166830440894098	50	0.0905374073337144	NA	NA	24	-0.663976695812445
ZNF121_ES_2_1_3	ZNF121	ES	2	1	3	50	0.588118975865584	0.118450719466992	51	0.166515837104072	19	0.275438596491228	23	0.782608695652174
ZNF121_ES_5_4_6	ZNF121	ES	5	4	6	50	0.10820267179046	0.694358431228059	51	-0.285972850678733	19	-0.301754385964912	25	0.679230769230769
ZNF135_AA_2.2_1_2.3	ZNF135	AA	2.2	1	2.3	50	0.577818814197442	0.593423938620349	46	0.650474931232503	NA	NA	22	0.706849274129602
ZNF135_AA_5.1_4_5.2	ZNF135	AA	5.1	4	5.2	50	0.460867793904903	0.785355198722775	46	0.750728443084625	NA	NA	23	0.74783557174466
ZNF135_ES_2.2:2.3_1_3	ZNF135	ES	2.2:2.3	1	3	50	0.452736319587017	0.0649750900521311	46	0.648314346063393	NA	NA	21	-0.699610474490853
ZNF138_ES_4.2:5_3_6	ZNF138	ES	4.2:5	3	6	50	0.502023769339192	0.346207041274092	51	-0.0353409656545545	NA	NA	26	-0.744273504273504
ZNF155_ES_3_2_4	ZNF155	ES	3	2	4	50	0.928052268262621	0.704174241340118	51	0.156780683404493	NA	NA	24	0.751098864461444
ZNF160_ES_3.1:3.2:3.3_2_4	ZNF160	ES	3.1:3.2:3.3	2	4	50	0.157715010070881	0.175765250502107	51	0.383538089195203	NA	NA	26	0.622564102564103
ZNF177_AA_18.1_17_18.2	ZNF177	AA	18.1	17	18.2	50	0.775428324377874	0.931381576585433	51	0.395485018313406	NA	NA	26	-0.677751781343269
ZNF177_ES_5:8:9:11_3_13	ZNF177	ES	5:8:9:11	3	13	50	0.10248711143655	0.561522776513264	51	0.660324813859498	NA	NA	22	0.68628145116315
ZNF180_AD_1.2_1.1_2.1	ZNF180	AD	1.2	1.1	2.1	50	0.514839922804769	0.338013989005833	51	0.0913142831519489	NA	NA	26	0.747008547008547
ZNF180_ES_4_2.2_6	ZNF180	ES	4	2.2	6	50	0.0138255020576781	0.852635007209243	51	-0.0939882797715521	NA	NA	25	0.692056177448868
ZNF185_ES_15_14_16	ZNF185	ES	15	14	16	50	0.224535784677017	0.0998698574292907	51	0.325759716415264	30	-0.101713787063557	26	0.774658669924056
ZNF195_ES_11_5.1_13	ZNF195	ES	11	5.1	13	50	0.279069664896958	0.768725085655191	51	0.00814553356580772	6	0.0285714285714286	26	-0.626666666666666
ZNF195_ES_2:3_1_4	ZNF195	ES	2:3	1	4	50	0.0372602387394183	0.0526624531804406	51	0.0587330316742081	6	-0.314285714285714	25	0.783846153846154
ZNF207_ES_10_9_11	ZNF207	ES	10	9	11	50	0.113445693693938	0.0950116482585669	51	0.121719457013575	30	0.118576195773081	26	0.675213675213675
ZNF207_ES_7_6_8	ZNF207	ES	7	6	8	50	0.294486843624855	0.282703517328997	51	0.0391855203619909	30	-0.138598442714127	26	-0.69025641025641
ZNF211_AA_3.1_2.2_3.2	ZNF211	AA	3.1	2.2	3.2	50	0.662566660125198	0.713282500522605	51	-0.00104199778946766	NA	NA	26	-0.660167694216161
ZNF211_ES_6_5_7	ZNF211	ES	6	5	7	50	0.823907169139566	0.697151021296722	51	-0.0351139166134353	NA	NA	25	0.660769230769231
ZNF217_ES_5_4_6	ZNF217	ES	5	4	6	50	0.0416313137973592	0.260034168134688	51	0.191402714932127	30	-0.0745272525027809	26	0.673162393162393
ZNF226_RI_7.2:7.3_7.1_7.4	ZNF226	RI	7.2:7.3	7.1	7.4	50	0.233129111783662	0.212013344937531	51	0.343800904977376	NA	NA	26	-0.753846153846154
ZNF232_AA_4.1_3_4.2	ZNF232	AA	4.1	3	4.2	50	0.00108734204923549	0.00125316651236922	51	-0.302453882653478	NA	NA	26	0.695622475701264
ZNF248_RI_7.2_7.1_7.3	ZNF248	RI	7.2	7.1	7.3	50	0.0372449923390787	0.32389360713666	51	-0.0960202719764299	NA	NA	25	-0.691538461538462
ZNF256_ES_2_1_3	ZNF256	ES	2	1	3	50	0.451751404530965	0.699660131595964	51	-0.079199413007366	NA	NA	26	-0.681942584340374
ZNF263_ES_3:4_2_5.1	ZNF263	ES	3:4	2	5.1	50	0.97171309184076	0.721722238253637	50	-0.179159663865546	NA	NA	26	0.66017094017094
ZNF263_ES_5.1_2_6	ZNF263	ES	5.1	2	6	50	0.0795870852162202	0.146737289997377	50	-0.163889555822329	NA	NA	26	0.695042735042735
ZNF263_ES_5.1:6_2_7	ZNF263	ES	5.1:6	2	7	50	0.357047136007843	0.808150260538553	50	-0.211812725090036	NA	NA	24	-0.685217391304348
ZNF263_ES_6_2_7	ZNF263	ES	6	2	7	50	0.933446499070742	0.237336811972469	51	0.00434389140271493	NA	NA	26	0.708034188034188
ZNF276_AD_7.2_7.1_8	ZNF276	AD	7.2	7.1	8	50	0.0113287306234395	0.104968392312407	51	0.146193542097583	23	0.548060308305393	25	-0.695518381782964
ZNF276_RI_12.2_12.1_12.3	ZNF276	RI	12.2	12.1	12.3	50	0.00179309970069208	0.0153215895986074	51	0.145248868778281	23	0.307312252964427	25	0.644615384615385
ZNF286A_AA_1.3_1.1_1.4	ZNF286A	AA	1.3	1.1	1.4	50	0.0358920883671916	0.0269808572899791	51	-0.0381900452488688	NA	NA	24	-0.733913043478261
ZNF286A_RI_1.2_1.1_1.3	ZNF286A	RI	1.2	1.1	1.3	50	0.222630078526437	0.218553036412621	51	0.192370351045826	NA	NA	26	0.646495726495726
ZNF30_AD_1.2_1.1_2	ZNF30	AD	1.2	1.1	2	50	0.37366551683248	0.531416197232557	51	0.333484835924835	NA	NA	24	0.71648290176142
ZNF347_AD_1.2_1.1_2	ZNF347	AD	1.2	1.1	2	50	0.251888856497142	0.740815532088507	51	-0.439128210271407	NA	NA	26	-0.648973554158305
ZNF37A_ES_2_1_3.2	ZNF37A	ES	2	1	3.2	50	0.205990715544407	0.11628741337346	50	-0.0194962664225805	NA	NA	23	0.682806324110672
ZNF382_AA_5.1_4_5.2	ZNF382	AA	5.1	4	5.2	50	0.164326354179474	0.6121864118117	50	0.329209207714669	NA	NA	26	-0.695727947751035
ZNF384_AD_1.2_1.1_2.2	ZNF384	AD	1.2	1.1	2.2	50	0.337239902065825	0.357719459049804	51	-0.318604493395873	30	-0.150851041093655	26	0.662222222222222
ZNF384_ES_5_4_6.1	ZNF384	ES	5	4	6.1	50	0.28880613340688	0.0227014731725107	51	-0.0131221719457014	30	-0.00734149054505006	26	0.70051282051282
ZNF384_ES_8_7_9	ZNF384	ES	8	7	9	50	0.38011643451528	0.818479376512212	51	-0.0666968325791855	30	-0.085650723025584	26	0.650598290598291
ZNF385A_ES_7_6_8	ZNF385A	ES	7	6	8	50	0.00718231262833949	0.0114650793101348	51	-0.0171118170544158	28	-0.195122134395705	26	0.661991259990886
ZNF410_ES_12_11_13	ZNF410	ES	12	11	13	50	0.388497852448977	0.499514285082944	51	-0.0999095022624434	15	-0.153571428571429	26	0.675213675213675
ZNF415_ES_6.1_4_9	ZNF415	ES	6.1	4	9	50	0.00225499102059251	0.0729436429790415	47	0.185836838927212	NA	NA	24	0.752942963399302
ZNF415_ES_6.1:7.1:7.2_4_9	ZNF415	ES	6.1:7.1:7.2	4	9	50	0.706930431041908	0.611877690135175	47	0.227305860164188	NA	NA	24	0.675382866475069
ZNF419_AA_3.1_2_3.2	ZNF419	AA	3.1	2	3.2	50	0.693450083883723	0.594676514046988	51	0.334324960225138	NA	NA	26	0.721835838961644
ZNF419_ES_2_1_3.1	ZNF419	ES	2	1	3.1	50	0.282981863404465	0.73057175300209	51	0.408816151157964	NA	NA	26	0.769554596578882
ZNF419_ES_2_1_3.2	ZNF419	ES	2	1	3.2	50	0.488029628169959	0.642005234482526	51	0.40728960348873	NA	NA	26	-0.649148416449669
ZNF419_ES_4.1_3.2_5.1	ZNF419	ES	4.1	3.2	5.1	50	0.775409765724173	0.488850494400662	51	-0.236829840170922	NA	NA	24	-0.689761985567764
ZNF43_ES_2.1:2.2_1_3.1	ZNF43	ES	2.1:2.2	1	3.1	50	0.33615138822121	0.0185885854208241	51	0.314357146189791	NA	NA	26	0.627447945945835
ZNF431_ES_6_4_7	ZNF431	ES	6	4	7	50	0.446403125717499	0.162610754484161	51	0.312093600939866	NA	NA	26	-0.751206999630687
ZNF44_ES_2_1_4	ZNF44	ES	2	1	4	50	0.424238336650094	0.129649831334866	51	0.254968562503474	NA	NA	26	0.753162393162393
ZNF446_AD_1.2_1.1_2	ZNF446	AD	1.2	1.1	2	50	0.755566992234539	0.896831105616415	51	-0.388108328342054	19	-0.192982456140351	26	-0.729230769230769
ZNF467_AA_5.1_4_5.2	ZNF467	AA	5.1	4	5.2	50	0.698271778451806	0.690127475918368	51	-0.172797049784747	NA	NA	26	-0.660735913265502
ZNF468_ES_3.1:3.2_2_4	ZNF468	ES	3.1:3.2	2	4	50	0.157715374914136	0.175765679767407	51	0.203348416289593	NA	NA	26	0.672478632478632
ZNF496_ES_6_5_7	ZNF496	ES	6	5	7	50	0.966058085076475	0.0680272148242655	51	0.285546204445815	11	0.00909090909090909	26	-0.628717948717949
ZNF506_ES_6_3_7.1	ZNF506	ES	6	3	7.1	50	0.70426496978384	0.930786947040771	51	-0.479503642858169	NA	NA	26	0.710245023478045
ZNF506_ES_7.1:7.2:7.3_3_8	ZNF506	ES	7.1:7.2:7.3	3	8	50	0.393097890597655	0.489380729648007	51	0.494370979805055	NA	NA	26	0.695938362450443
ZNF521_ES_2.2_1_3	ZNF521	ES	2.2	1	3	50	0.0131943958286994	0.0286917136323634	49	0.517801533329612	NA	NA	24	0.617213399848368
ZNF529_ES_5_4_6	ZNF529	ES	5	4	6	50	0.408701724145504	0.602621285381851	51	0.0350118833757431	NA	NA	26	0.686046551748641
ZNF548_ES_2:3_1_4	ZNF548	ES	2:3	1	4	50	0.377488892813482	0.556965751449538	51	0.124210955030773	NA	NA	25	0.671538461538462
ZNF556_AA_4.1_3_4.2	ZNF556	AA	4.1	3	4.2	50	0.151014545556131	0.0536737532198862	39	0.739206682714147	NA	NA	18	-0.755264446385072
ZNF556_AD_2.2_2.1_3	ZNF556	AD	2.2	2.1	3	50	0.403062971433944	0.652002270061535	39	0.686789070158056	NA	NA	19	0.792147057194772
ZNF559_AD_3.2:3.3_3.1_4	ZNF559	AD	3.2:3.3	3.1	4	50	0.0490116824886028	0.620495939675333	51	0.434347779677561	NA	NA	26	-0.70051282051282
ZNF559_ES_3.1_2.2_4	ZNF559	ES	3.1	2.2	4	50	0.0490116824886028	0.78825891619624	51	-0.231772561378112	NA	NA	26	0.662222222222222
ZNF559_ES_4:5_2.2_6.1	ZNF559	ES	4:5	2.2	6.1	50	0.600753918677833	0.133689336402938	51	0.336598959697275	NA	NA	25	-0.719230769230769
ZNF561_ES_5.1:5.2:6.2_4_7	ZNF561	ES	5.1:5.2:6.2	4	7	50	0.0551336247087892	0.123942584057397	42	0.458914100486224	NA	NA	21	-0.733766233766234
ZNF561_ES_5.2_4_6.2	ZNF561	ES	5.2	4	6.2	50	0.00030268968838744	0.191829920682584	51	0.154877321505526	6	0.0857142857142857	26	-0.743414474398034
ZNF561_ES_5.2:6.2_4_7	ZNF561	ES	5.2:6.2	4	7	50	0.114124502680385	0.103033835638953	42	0.191349691128405	NA	NA	21	-0.763329644100614
ZNF576_AA_1.5_1.1_1.6	ZNF576	AA	1.5	1.1	1.6	50	0.666331207682863	0.63278152727214	51	-0.120124859416314	NA	NA	26	0.671955810394515
ZNF589_ES_3:4_2_5	ZNF589	ES	3:4	2	5	50	0.0864283584260308	0.569530514044184	51	0.161149452326713	NA	NA	26	-0.728547008547008
ZNF605_ES_5_4_6	ZNF605	ES	5	4	6	50	0.170584921391725	0.683672298258636	51	-0.139933462905486	NA	NA	26	0.728578854238561
ZNF610_AD_3.2_3.1_4	ZNF610	AD	3.2	3.1	4	50	0.202408694177563	0.616551827238189	49	0.0841743670565145	NA	NA	25	-0.645870026409547
ZNF611_ES_6_5_7	ZNF611	ES	6	5	7	50	0.0172578417770938	0.0120453348600137	51	0.155894167812411	NA	NA	26	0.632694975441169
ZNF614_ES_5_4_6.1	ZNF614	ES	5	4	6.1	50	0.532415942219898	0.380910279423829	51	0.362546109134719	NA	NA	25	0.640492876468893
ZNF644_ES_4:5_3_6	ZNF644	ES	4:5	3	6	50	0.640059169172795	0.462740762915826	51	-0.0171497092738299	30	0.191991101223582	26	0.721025641025641
ZNF655_AA_5.1_4_5.2	ZNF655	AA	5.1	4	5.2	50	0.597467083406911	0.463233434719513	51	0.591696915896876	16	0.491471951326094	26	0.704811457658503
ZNF655_AA_5.1:5.2_4_5.3	ZNF655	AA	5.1:5.2	4	5.3	50	0.199215222564732	0.638842452305345	51	0.630445609184148	16	0.477050125011498	25	0.719076479292003
ZNF655_ES_4:9_3.2_10	ZNF655	ES	4:9	3.2	10	50	0.00449971352731369	0.0127481386135626	51	0.25464459702849	16	-0.10743196433121	25	0.681057610454766
ZNF655_ES_6.1:6.2_5.3_7	ZNF655	ES	6.1:6.2	5.3	7	50	0.142678967539604	0.0870626219648023	51	0.463866372466307	16	0.136300035717571	26	-0.672913638208057
ZNF655_ES_8_3.2_9	ZNF655	ES	8	3.2	9	50	0.520649187336796	0.130936793125324	51	0.390802509124382	16	0.411863151407442	26	-0.668266299735575
ZNF655_ES_9_3.2_10	ZNF655	ES	9	3.2	10	50	0.140135567406863	0.929895098413541	51	0.490003225431779	16	-0.150443132427753	26	0.668836596976871
ZNF655_ME_4|8_3.2_9	ZNF655	ME	4|8	3.2	9	50	0.527956027428057	0.872715596227045	46	0.255051812830258	16	0.365783302373361	24	0.724620456095509
ZNF662_AD_1.2_1.1_2	ZNF662	AD	1.2	1.1	2	50	0.283103746632814	0.316089045987608	47	0.66853088611349	NA	NA	23	0.676937660067305
ZNF662_ES_4_3.2_5.1	ZNF662	ES	4	3.2	5.1	50	0.283102454658725	0.3160882427657	47	0.549219238535465	NA	NA	25	0.74188082840917
ZNF664_ES_2.1:2.2_1.4_5	ZNF664	ES	2.1:2.2	1.4	5	50	0.692961502586514	0.533248039976579	51	-0.0620814479638009	NA	NA	26	-0.669059829059829
ZNF664_ES_2.1:2.2:3:4_1.4_5	ZNF664	ES	2.1:2.2:3:4	1.4	5	50	0.938317114270617	0.896030442572156	51	-0.0180090497737557	NA	NA	26	-0.724444444444444
ZNF664_ES_2.1:2.2:4_1.4_5	ZNF664	ES	2.1:2.2:4	1.4	5	50	0.949463887673485	0.419879312512119	51	-0.0126696832579186	NA	NA	26	-0.669059829059829
ZNF664_ES_2.2:4_1.4_5	ZNF664	ES	2.2:4	1.4	5	50	0.510844010816321	0.113114553087688	51	0.0104072398190045	NA	NA	26	-0.662905982905983
ZNF664_ES_3:4_2.2_5	ZNF664	ES	3:4	2.2	5	50	0.671017954197535	0.370530702766017	51	0.0846153846153846	NA	NA	26	-0.757264957264957
ZNF664_ES_4_2.2_5	ZNF664	ES	4	2.2	5	50	0.907679876337369	0.999327838794726	51	-0.0271493212669683	NA	NA	26	0.721025641025641
ZNF667_ME_9|11_8_12	ZNF667	ME	9|11	8	12	50	0.411564408092237	0.223451169918773	44	0.713325675653996	NA	NA	22	-0.68807434076296
ZNF677_AA_6.1_5.1_6.2	ZNF677	AA	6.1	5.1	6.2	50	0.164326354179474	0.6121864118117	50	0.504425038778027	NA	NA	25	0.730307647116074
ZNF692_ES_9_8_10	ZNF692	ES	9	8	10	50	0.330353127097374	0.105211286828983	51	-0.421447963800905	11	-0.00909090909090909	26	-0.722393162393162
ZNF692_RI_6.3_6.2_6.4	ZNF692	RI	6.3	6.2	6.4	50	0.404682373047211	0.146615821277985	51	-0.0316742081447964	11	0.190909090909091	26	-0.629401709401709
ZNF706_ES_3.4_2_4	ZNF706	ES	3.4	2	4	50	0.996278040873572	0.267295912991145	51	-0.0032579185520362	30	-0.183092324805339	24	-0.640869565217391
ZNF707_AD_7.2_7.1_8.2	ZNF707	AD	7.2	7.1	8.2	50	0.892797614711614	0.901194123157016	51	0.106334841628959	NA	NA	26	-0.654017094017094
ZNF707_ES_10_8.2_11	ZNF707	ES	10	8.2	11	50	0.853295296718714	0.64799993984503	51	0.220090497737557	NA	NA	26	0.642393162393162
ZNF707_ES_9_8.2_10	ZNF707	ES	9	8.2	10	50	0.341375830671502	0.0350308264766009	51	-0.0764287977614026	NA	NA	24	0.730593624576999
ZNF708_ME_3|2_1_4	ZNF708	ME	3|2	1	4	50	0.875347601031802	0.640138241038883	47	0.250419294949122	NA	NA	24	0.718138388945174
ZNF711_ES_4.1_3_4.3	ZNF711	ES	4.1	3	4.3	50	0.0279399246229898	0.0678311573239622	50	0.456515825100035	9	-0.266666666666667	26	0.817299533255783
ZNF711_ES_9_8_10	ZNF711	ES	9	8	10	50	0.000746386601300915	0.00814228807863878	50	0.333086555177743	NA	NA	25	0.642416074439621
ZNF720_RI_5.2:5.3_5.1_5.4	ZNF720	RI	5.2:5.3	5.1	5.4	50	0.0593532314929901	0.078544462770752	51	0.309161256001037	NA	NA	26	0.717606837606837
ZNF738_AA_7.1:7.2_6.1_7.3	ZNF738	AA	7.1:7.2	6.1	7.3	50	0.875347608545413	0.64013658918963	51	-0.13012840774724	NA	NA	26	-0.698939609385727
ZNF74_AD_1.2:1.3_1.1_2	ZNF74	AD	1.2:1.3	1.1	2	50	0.911713319727172	0.888430524473927	51	-0.225431800131875	NA	NA	26	0.646534463762683
ZNF75A_ES_4_3_5	ZNF75A	ES	4	3	5	50	0.769357377554431	0.712935832521451	48	0.111488045200772	NA	NA	22	0.742518351214003
ZNF76_ES_12.1_11_12.3	ZNF76	ES	12.1	11	12.3	50	0.345683050389139	0.769765353840498	51	-0.0224434389140271	9	0.4	26	0.651965811965812
ZNF76_RI_12.2_12.1_12.3	ZNF76	RI	12.2	12.1	12.3	50	0.507371464539563	0.0203506746406244	51	0.249321266968326	9	0.3	26	0.72991452991453
ZNF772_ES_3_2.1_5	ZNF772	ES	3	2.1	5	50	0.445339388173879	0.448361761470761	51	0.561822479778023	NA	NA	26	0.705419740178252
ZNF772_ES_4_3_5	ZNF772	ES	4	3	5	50	0.791701330815273	0.344110634710085	51	0.260004768883641	NA	NA	26	0.701243251606416
ZNF780A_ES_4_3_5	ZNF780A	ES	4	3	5	50	0.618225356506171	0.174872904052215	51	0.191083413177794	NA	NA	26	0.652165683915216
ZNF783_RI_14.2_14.1_14.3	ZNF783	RI	14.2	14.1	14.3	50	0.00798695407237882	4.19532423686518e-07	51	0.348575695985947	NA	NA	26	-0.693675213675214
ZNF786_ES_2_1_3	ZNF786	ES	2	1	3	50	0.360246388546213	0.279822203587213	51	0.015229000724113	NA	NA	26	0.772307692307692
ZNF789_RI_4.2_4.1_4.3	ZNF789	RI	4.2	4.1	4.3	50	0.784485210719259	0.734506872868423	51	-0.110459986000173	NA	NA	24	-0.68695652173913
ZNF791_ES_2.1_1_3	ZNF791	ES	2.1	1	3	50	0.693645035495555	0.440647936083716	51	0.506771424345868	NA	NA	26	0.734932498376581
ZNF791_ES_2.1:2.2_1_3	ZNF791	ES	2.1:2.2	1	3	50	0.0527691182210037	0.347625488287798	51	0.424886877828054	5	-0.5	26	0.718974358974359
ZNF793_RI_10.2:10.3_10.1_10.4	ZNF793	RI	10.2:10.3	10.1	10.4	50	0.177910299805606	0.62391318944185	51	-0.19096879020133	NA	NA	25	-0.685165048328608
ZNF808_ES_4_3_5.1	ZNF808	ES	4	3	5.1	50	0.509133610766938	0.00853126739378651	51	-0.121888858720246	8	-0.238095238095238	26	-0.740854700854701
ZNF814_ES_2:3.1:4.1:5_1_7.1	ZNF814	ES	2:3.1:4.1:5	1	7.1	50	0.74415346418018	0.548827404720957	51	-0.567201468422307	NA	NA	26	-0.665195977368298
ZNF814_ES_2:3.1:5_1_7.1	ZNF814	ES	2:3.1:5	1	7.1	50	0.231474701600639	0.137312122331722	51	-0.540459440517507	NA	NA	26	0.68823206755934
ZNF814_ES_3.1:4.1:5_1_7.1	ZNF814	ES	3.1:4.1:5	1	7.1	50	0.33516218563908	0.502443085002794	51	-0.559239185967866	NA	NA	24	0.650721089616879
ZNF821_ES_4_3.3_6	ZNF821	ES	4	3.3	6	50	0.00890508799258545	0.135862231426868	51	-0.078649651874299	NA	NA	26	-0.706445556572112
ZNF83_RI_10.3_10.2_10.4	ZNF83	RI	10.3	10.2	10.4	50	0.0172576143192814	0.0120449750313788	51	-0.116074758132261	NA	NA	26	-0.726992985778105
ZNHIT3_ES_2_1_3.1	ZNHIT3	ES	2	1	3.1	50	0.195975392739481	0.804471007703799	51	0.0326696832579185	27	0.0647130647130647	26	0.686837606837607
ZSCAN18_AD_3.2_3.1_4	ZSCAN18	AD	3.2	3.1	4	50	0.780878735929317	0.580306293573515	37	-0.195827406353722	18	0.223942208462332	22	0.718802936194241
